id,run_id,round,alpha,attack_active,attacker_ids,selected_clients,aggregation_method,train_loss,val_accuracy,val_loss,val_f1,val_auc,test_accuracy,test_loss,test_f1,test_auc,oracle_accuracy,oracle_candidate_id,regret,cumulative_regret,round_time_s
168,exp3_FixedMedian_s2,3,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,,,,,,90.22,,0.9443,,89.72,C1,0.0,0.0,57.37
169,exp3_FixedMedian_s2,4,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,,,,,,91.38,,0.9512,,91.16,C1,0.0,0.0,60.48
170,exp3_FixedMedian_s2,5,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,,,,,,91.76,,0.9534,,91.56,C1,0.0,0.0,59.51
171,exp3_FixedMedian_s2,6,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,,,,,,92.03,,0.9549,,91.58,C1,0.0,0.0,58.54
172,exp3_FixedMedian_s2,7,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,,,,,,92.84,,0.9598,,92.44,C1,0.0,0.0,58.37
173,exp3_FixedMedian_s2,8,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,,,,,,92.0,,0.9546,,91.8,C1,0.0,0.0,57.44
174,exp3_FixedMedian_s2,9,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,,,,,,92.78,,0.9593,,92.4,C1,0.0,0.0,57.75
175,exp3_FixedMedian_s2,10,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,,,,,,92.27,,0.9562,,92.04,C1,0.0,0.0,57.63
176,exp3_FixedMedian_s2,11,0.2,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,,,,,,92.73,,0.959,,92.84,C1,0.42,0.42,57.32
177,exp3_FixedMedian_s2,12,0.2,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,,,,,,92.64,,0.9584,,92.64,C1,0.2,0.62,58.01
178,exp3_FixedMedian_s2,13,0.2,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,,,,,,92.78,,0.9593,,92.56,C1,0.04,0.66,57.99
179,exp3_FixedMedian_s2,14,0.2,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,,,,,,92.73,,0.959,,92.82,C1,0.06,0.72,58.08
180,exp3_FixedMedian_s2,15,0.2,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,,,,,,92.63,,0.9584,,92.6,C1,0.0,0.72,55.67
181,exp3_FixedMedian_s2,16,0.2,1,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,,,,,,10.0,,0.0,,93.44,C1,83.98,84.7,55.73
182,exp3_FixedMedian_s2,17,0.2,1,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,,,,,,10.0,,0.0,,9.46,C1,0.0,84.7,56.09
183,exp3_FixedMedian_s2,18,0.2,1,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,,,,,,10.0,,0.0,,9.46,C1,0.0,84.7,55.85
184,exp3_FixedMedian_s2,19,0.2,1,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,,,,,,10.0,,0.0,,9.46,C1,0.0,84.7,56.12
185,exp3_FixedMedian_s2,20,0.2,1,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,,,,,,10.0,,0.0,,9.46,C1,0.0,84.7,55.86
186,exp3_ReflectiveAgent_s1,1,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,,,,,,84.6,,0.9093,,88.56,C2,4.32,4.32,77.3
187,exp3_ReflectiveAgent_s1,2,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,,,,,,85.14,,0.912,,89.88,C2,4.98,9.3,86.51
188,exp3_ReflectiveAgent_s1,3,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,,,,,,91.56,,0.9525,,91.48,C1,0.18,9.48,95.09
189,exp3_ReflectiveAgent_s1,4,100.0,0,[],"[0, 1, 2, 3, 5, 6, 7, 8, 9]",FedAvg,,,,,,87.57,,0.9271,,91.88,C4,4.9,14.38,159.7
190,exp3_ReflectiveAgent_s1,5,100.0,0,[],"[0, 1, 2, 3, 5, 6, 7, 8]",TrimmedMean,,,,,,88.88,,0.9354,,92.32,C9,3.9,18.28,172.48
191,exp3_ReflectiveAgent_s1,6,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Krum,,,,,,82.78,,0.8958,,92.72,C3,10.58,28.86,160.28
